acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.97,0.9670247448025225,0.9615668883961567,0.975,0.9995138888888889,0.9876543209876543,1.0,0.961038961038961,0.925,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [1, 37, 2], [0, 0, 20]]",raw1d,1,1,27075,21.056618299990078,
0.92,0.9204477204477204,0.9444444444444445,0.9083333333333333,0.9806944444444444,0.9090909090909091,1.0,0.9333333333333333,0.875,0.918918918918919,0.85,0.85,"[[40, 0, 0], [5, 35, 0], [3, 0, 17]]",spec2d,1,1,32227,6.4189795999991475,
0.95,0.9407407407407407,0.9333333333333332,0.9583333333333334,0.9993055555555556,1.0,1.0,0.9333333333333333,0.875,0.8888888888888888,1.0,1.0,"[[40, 0, 0], [0, 35, 5], [0, 0, 20]]",raw1d_wide,1,1,99795,58.30408839999291,
0.97,0.9607276653347113,0.9759969028261711,0.9500000000000001,0.9831944444444444,0.975609756097561,1.0,0.9876543209876543,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [2, 1, 17]]",spec2d_wide,1,1,97775,14.075637899994035,
0.97,0.9607276653347113,0.9759969028261711,0.9500000000000001,0.9995833333333333,0.9876543209876543,1.0,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [1, 2, 17]]",late,1,1,98571,29.54989470000146,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",gated,1,1,98698,51.546419599995716,
0.98,0.97422568767598,0.983739837398374,0.9666666666666667,0.9971527777777777,0.9876543209876543,1.0,0.9876543209876543,1.0,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [0, 40, 0], [1, 1, 18]]",attention,1,1,98544,48.93949960000464,
0.93,0.9326143790849674,0.9367724867724867,0.9333333333333332,0.9979861111111111,0.9411764705882353,1.0,0.9066666666666666,0.85,0.95,0.95,0.95,"[[40, 0, 0], [5, 34, 1], [0, 1, 19]]",early,1,1,97507,16.619441800008644,
0.95,0.9498565691336776,0.9464411557434813,0.9583333333333334,1.0,0.963855421686747,1.0,0.9333333333333333,0.875,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [3, 35, 2], [0, 0, 20]]",score,1,1,59302,0.07597660001192708,0.65
0.56,0.610132253917338,0.597420084284099,0.6333333333333333,0.7213194444444445,0.5287356321839081,0.575,0.37142857142857144,0.325,0.9302325581395349,1.0,1.0,"[[23, 17, 0], [24, 13, 3], [0, 0, 20]]",logvar,1,1,3,0.024398900000960566,
0.95,0.9498565691336776,0.9464411557434813,0.9583333333333334,0.9958333333333332,0.963855421686747,1.0,0.9333333333333333,0.875,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [3, 35, 2], [0, 0, 20]]",shallow,1,1,21,0.02219800000602845,
